millis,armed,roll,pitch,yaw,gx,gy,gz,err_roll,err_pitch,err_yaw,u2
144734,0,16.33,4.92,0.42,183.50,4.06,1.31,19.69,4.20,0.57,0.00002287
144779,0,6.45,5.25,0.34,213.69,1.44,6.25,8.46,4.60,0.47,0.00003507
144985,0,-4.22,5.62,0.26,-11.94,-1.4.44,0.88,-0.98,4.86,0.50,-0.00001173
145072,0,6.40,5.36,0.17,-80.69,2.12,10.19,4.88,4.65,0.40,-0.00001738
145125,0,8.81,5.25,0.03,-38.75,2.62,7.94,7.95,4.61,0.23,-0.00001114
145238,0,7.18,5.31,0.01,54.31,3.94,0.62,7.64,4.64,0.08,0.00000658
145283,0,4.59,5.37,-0.05,69.50,-1.12,1.81,5.90,4.76,0.03,0.00001034
145312,0,2.57,5.46,0.02,65.75,3.75,-0.31,3.14,4.79,0.09,0.00.00000791
145383,0,-0.49,5.46,-0.07,30.44,-4.50,0.13,-0.26,4.88,-0.00,0.00000562
145515,0,-2.98,5.57,0.26,19.62,-1.19,-1.81,-2.86,4.95,0.31,0.00000454
145733,0,-3.52,5.60,0.29,-8.88,-0.44,-2.37,-3.82,4.99,0.32,0.00000005
145855,0,2.17,5.42,0.38,-71.56,-3.62,-1.25,1.40,4.83,0.44,-0.00001410
145958,0,7.54,5.28,0.28,-21.69,-1.19,0.44,7.13,4.67,0.37,-0.00000723
146000,0,7.54,5.30,0.27,6.00,2.56,-0.62,7.54,4.65,0.33,-0.00000211
146071,0,5.06,5.37,0.27,46.50,0.13,-1.06,5.87,4.73,0.33,0.00000611
146305,0,-0.81,5.49,0.15,22.50,-1.12,2.50,-0.66,4.87,0.24,0.00000420
146354,0,-1.62,5.55,0.18,17.81,0.06,-1.56,-1.32,4.90,0.22,0.00000458
146422,0,0.45,5.48,0.28,-50.56,-1.37,-2.44,-0.55,4.89,0.33,-0.00000746
146587,0,2.58,5.45,0.28,-55.81,-1.37,1.69,1.48,4.85,0.38,-0.00001097
146649,0,5.33,5.35,0.33,-29.81,-2.44,1.06,4.97,4.74,0.41,-0.00000809
146685,0,6.03,5.37,0.40,-13.88,-0.37,-1.62,5.82,4.74,0.45,-0.00000452
146807,0,5.05,5.39,0.39,14.50,0.19,0.19,5.12,4.76,0.46,0.00000148
146884,0,3.76,5.42,0.36,24.06,0.69,-0.44,4.15,4.78,0.42,0.00000278
147114,0,-0.19,5.50,0.26,42.25,-0.31,2.19,0.57,4.86,0.37,0.00000715
147144,0,-1.36,5.58,0.28,37.12,2.00,-0.94,-1.07,4.93,0.34,0.00000775
147197,0,-2.032.84,5.59,0.29,22.37,0.50,-4.31,-2.70,4.96,0.32,0.00000604
147215,0,-3.02,5.61,0.38,-0.69,0.62,-0.25,-3.10,4.98,0.45,0.00000346
147266,0,-2.60,5.60,0.35,-20.44,-1.25,-1.75,-2.95,4.98,0.40,-0.00000096
147339,0,-0.58,5.56,0.38,-34.56,-0.31,-1.44,-0.99,4.92,0.43,-0.00000544
147379,0,0.82,5.50,0.38,-33.88,-1.81,-0.13,0.42,4.88,0.44,-0.00000676
147455,0,5.58,5.42,0.49,-25.06,-0.75,0.44,5.27,4.80,0.56,-0.00000653
147502,0,6.12,5.43,0.45,-7.37,-0.56,1.37,5.98,4.80,0.54,-0.00000370
147537,0,6.13,5.4.43,0.45,18.12,0.25,1.37,5.86,4.80,0.53,0.00000084
147655,0,2.07,5.53,0.45,35.56,1.06,0.25,2.35,4.90,0.52,0.00000624
147690,0,0.73,5.58,0.39,27.12,0.69,1.12,1.37,4.92,0.50,0.00000551
147730,0,0.01,5.59,0.36,23.19,0.44,0.94,0.17,4.96,0.44,0.00000426
147796,0,3.03,5.49,0.78,-79.69,-1.94,-4.56,2.19,4.88,0.81,-0.00001437
147840,0,6.58,5.34,1.00,-99.06,-4.00,-7.25,5.55,4.75,1.00,-0.00001879
147916,0,16.56,4.77,1.49,-147.94,-7.81,2.81,15.07,4.21,1.60,-0.00002953
147963,0,22.65,4.51,1.49,-159.50,-7.44,-8.56,21.03,3.98,1.51,-0003598
148001,0,28.72,4.24,1.48,-154.62,-4.25,-1.19,27.15,3.65,1.56,-0.00003651
148119,0,45.07,3.43,1.36,-128.69,-4.37,-2.81,43.76,2.85,1.45,-0.00003
148139,0,48.54,3.25,1.26,-119.94,-8.06,-1.56,46.21,2.74,1.40,-0.00003573
148191,0,52.42,3.07,1.17,-96.81,-4.75,-1.50,50.52,2.53,1.31,-0.00003292
148260,0,58.96,2.76,0.85,-99.37,-5.62,1.44,57.94,2.14,0.97,-0.00003414
148376,0,68.80,3.11,.21,-99.50,-5.75,-12.50,68.73,2.48,-0.13,-0.00003837
148428,0,73.55,2.66,-0.63,-103.25,-9.94,-1.00,72.48,2.07,-0.47,-0.00003836
148456,0,75.64,2.71,-0.64,110.44,-2.06,-1.00,76.64,2.10,-0.56,-0.00004171
148495,0,82.13,2.60,-0.83,-117.31,-4.06,1.19,80.93,1.96,-0.72,-0.00004321
148646,0,98.23,2.44,-1.38,-98.56,-2.00,-3.31,97.21,1.85,-1.28,-0.00004557
148667,0,99.16,2.45,-1.51,-87.87,-2.87,0.50,100.86,1.87,-1.41,-0.00004459
148722,0,105.05,2.54,-1.53,-83.81,-2.12,0.37,104.16,1.90,-1.44,-0.00004424
148891,0,113.83,2.56,-1.90,-59.56,-2.69,0.69,113.19,1.92,-1.80,-0.00004207
148924,0,116.18,2.62,-1.95,-61.13,-2.50,-0.06,115.52,1.98,-1.86,-0.00004325
149067,0,122.76,2.64,-2.18,-37.00,-1.69,-0.62,121.99,2.02,-2.08,-0.00004024
149218,0,126.11,2.72,-2.33,-18.94,-0.88,-1.19,125.70,2.09,-2.24,-0.00003783
149286,0,127.24,2.79,-2.37,-.87,-1.62,-1.25,127.17,2.16,-2.30,-0.00004006
149357,0,129.11,2.84,-2.42,-36.535.19,-2.19,-0.13,129.39,2.23,-2.38,-0.00004257
149414,0,131.27,2.92,-2.45,-23.75,0.94,0.75,130.97,2.29,-2.39,-0.00004198
149567,0,132.53,2.90,-2.51,-4.31,-0.56,-0.13,132.42,2.27,-2.43,-0.00003809
149604,0,132.54,2.919,-2.48,-1.25,0.94,-0.25,132.49,2.26,-2.42,-0.00003694
149642,0,132.52,2.89,-2.49,1.81,-0.06,-0.25,132.47,2.25,-2.42,-0.00003678
149867,0,130.89,2.80,-2.46,5.37,0.44,-0.62,130.92,2.17,-2.39,-0.00003510
149911,0,130.59,2.78,-2.49,7.50,0.00,-0.75,130.69,2.16,-2.40,-0.00003498
149989,0,130.20,2.75,-2.50,3.25,0.37,-0.44,130.18,2.12,-2.43,-0.00003537
150044,0,130.04,2.75,-2.51,2.94,0.25,-0.13,130.07,2.11,-2.44,-0.00003509
150140,0,129.61,2.75,-2.51,1.44,0.37,-0.13,129.56,2.12,-2.44,-0.00003537
150228,0,129.58,2.74,-2.51,-0.88,0.19,-0.06,129.51,2.11,-2.44,-0.00003606
150265,0,129.54,2.74,-2.52,0.50,0.00,-0.31,129.48,2.11,-2.45,-0.0003583
150314,0,129.56,2.74,-2.52,-1.56,-0.13,0.19,129.48,2.11,-2.45,-0.00003611
150427,0,129.57,2.74,-2.52,0.62,0.00,-0.13,129.51,2.11,-2.45,-0003576
150448,0,129.49,2.74,-2.52,2.19,-0.13,-0.19,129.46,2.11,-2.45,-0.00003562
150496,0,129.39,2.75,-2.52,3.00,0.19,-0.13,129.36,2.12,-2.45,-0.00003539
150570,0,129.03,2.76,-2.53,2.94,0.13,0.19,128.99,2.13,-2.46,-0.00003516
150719,0,127.88,2.79,-2.53,9.75,0.44,0.62,128.01,2.15,-2.46,-0.00003371
150742,0,127.78,2.79,-2.52,13.13,0.56,-0.31,127.58,2.16,-2.45,-0.00003312
150806,0,126.73,2.79,-2.49,17.06,1.12,0.81,127.00,2.16,-2.44,-0.00003220
151023,0,120.94,2.72,-2.30,31.00,1.12,0.31,121.17,2.09,-2.23,-0.00002795
151067,0,119.70,2.69,-2.24,32.25,0.94,-0.19,119.94,2.07,-2.18,-0.00002723
151190,0,115.71,2.61,-2.08,42.00,1.69,0.31,114.80,1.97,-2.00,-0.00002389
151285,0,111.26,2.57,-1.93,42.44,1.50,-0.37,111.60,1.94,-1.88,-0.00002336
151372,0,107.77,2.53,-1.80,46.75,1.31,0.25,108.15,1.90,-1.74,-0.00002146
151460,0,104.10,2.49,-1.66,48.06,2.12,0.37,104.49,1.86,-1.61,-0.00002009
151526,0,100.93,2.46,-1.58,45.69,1.81,0.94,101.30,1.83,-1.53,-0.00001957
151598,0,97.12,2.45,-1.43,51.38,1.25,-0.06,98.03,1.82,-1.38,-0.00001764
151643,0,95.15,2.46,-1.37,51.06,1.94,0.75,96.07,1.82,-1.34,-0.00001728
151712,0,91.43,2.46,-1.24,60.69,3.12,0.06,91.94,1.83,-1.20,-0.00001466
151835,0,83.00,2.52,-0.88,83.50,3.94,1.75,83.75,1.87,-0.86,-0.00000831
151918,0,75.65,2.85,-0.64,104.50,4.19,5.31,76.59,2.16,-0.60,-0.00000301
152097,0,53.06,3.51,-0.01,151.75,3.87,0.06,54.47,2.85,0.03,0.00001294
152194,0,37.72,4.30,0.57,122.62,5.44,1.31,40.03,3.58,0.58,0.00001183
152376,0,22.02,5.01,0.69,96.25,4.19,0.44,22.89,4.34,0.74,0.00001089
152504,0,11.25,5.37,0.55,83.25,2.1275,-1.19,11.18,4.74,0.62,0.00001222
152521,0,9.11,5.45,0.60,68.25,3.19,0.13,9.70,4.79,0.66,0.00001192
152562,0,6.93,5.51,0.52,54.06,0.56,2.25,7.86,4.87,0.60,0.00000851
152628,0,4.19,5.60,0.47,40.56,1.69,-2.00,4.90,4.96,0.51,0.00000576
152658,0,3.04,5.65,0.44,39.50,0.62,2.62,3.35,5.01,0.53,0.00000632
152832,0,-3.35,5.87,0.31,34.81,0.37,0.50,-3.07,5.24,0.38,0.00000759
152864,0,-4.27,5.90,0.38,15.94,-0.31,-0.62,-4.19,5.26,0.44,0.00000517
152963,0,-3.85,5.89,0.30,-13.06,-,-2.19,-3.92,5.26,0.37,-0.00000132
152985,0,-3.37,5.88,0.32,-17.69,-0.62,0.69,-3.77,5.26,0.39,-0.00000173
153068,0,-2.22,5.88,0.33,-16.69,-0.94,-0.44,-2.55,5.24,0.41,-0.00000237
153225,0,0.47,5.85,0.37,-21.37,-0.19,-0.13,0.03,5.20,0.44,-0.00000364
153419,0,2.46,5.83,0.39,-13.56,-0.69,-0.56,2.32,5.19,0.47,-0.00000318
153539,0,3.42,5.88,0.37,-4.69,-0.13,-0.06,3.31,5.25,0.43,-0.00000217
153568,0,3.34,5.90,0.37,5.12,0.25,0.13,3.32,5.27,0.43,-0.00000024
153729,0,3.07,5.90,0.37,8.00,-0.13,-0.56,3.08,5.27,0.44,0.0078
153756,0,2.41,5.97,0.32,7.37,0.81,0.13,2.57,5.32,0.41,0.00000071
153774,0,2.21,5.97,0.32,8.13,-0.25,0.00,2.24,5.34,0.39,0.00000076
153805,0,1.98,5.92,0.32,-1.12,-2.62,-1.69,1.91,5.31,0.38,0.00000121
153942,0,4.96,5.88,0.28,-28.87,-3.00,4.06,4.61,5.28,0.40,-0.00000705
153986,0,5.80,5.89,0.22,-4.75,-0.62,0.19,5.68,5.27,0.30,-0.00000368
154102,0,5.32,5.92,0.21,10.63,0.00,0.37,5.35,5.29,0.28,0.00000009
154135,0,4.49,5.92,0.20,28.37,2.50,0.75,4.70,5.27,0.27,0.00000217
154178,0,3.14,5.94,0.19,35.81,-0.62,1.12,3.79,5.31,0.27,0.00000510
154228,0,0.09,6.02,0.17,42.50,2.56,-0.94,0.42,5.37,0.23,0.00000862
154259,0,-1.22,6.04,0.17,32.38,-1.19,0.19,-0.74,5.44,0.24,0.00000708
154421,0,-2.77,6.13,0.07,47.75,-0.44,1.75,5.12,5.76,-0.48,0.00002643
154508,0,-27.15,6.25,-1.39,147.87,2.69,-3.69,-25.79,5.57,-1.33,0.00003329
154602,0,-38.98,6.26,-1.65,153.94,0.81,-1.50,-37.56,5.62,-1.59,0.00003860
154743,0,-61.28,7.03,-1.85,148.00,10.63,13.69,-59.90,6.46,-1.62,0.00004372
154824,0,-71.30,6.72,-2.20,122.00,5.62,0.56,-70.18,6.07,-2.08,0.00004187
154869,0,-75.66,6.69,-2.43,104.31,4.56,1.56,-74.72,605,-2.39,0.00004004
154967,0,-86.63,6.47,-2.69,108.56,-2.87,1.81,-85.66,5.85,-2.65,0.00004337
155051,0,-93.80,6.25,-2.85,81.44,2.81,2.50,-92.26,5.68,-2.74,0.00004130
155173,0,-101.47,6.09,-3.01,60.25,-0.94,1.50,-100.36,5.46,-2.95,0.00003831
155270,0,-106.16,5.96,-3.10,38.75,0.81,0.44,-105.85,5.33,-3.02,0.00003637
155325,0,-108.08,5.89,-3.16,38.63,0.75,0.69,-107.37,5.28,-3.08,0.00003676
155361,0,-109.82,5.86,-3.18,45.50,0.19,1.37,-109.02,5.25,-3.13,0.00003867
155493,0,-113.81,5.83,-3.24,19.44,0.00,0.13,-113.46,5.16,-3.16,0.00012
155516,0,-114.17,5.81,-3.26,18.00,1.87,0.94,-114.06,5.20,-3.17,0.00003508
155560,0,-114.83,5.78,-3.26,13.06,-0.75,0.19,-114.62,5.15,-3.20,0.00003383
155597,0,-115.33,5.78,-3.26,11.50,0.00,0.62,-115.19,5.15,-3.19,0.00003454
155739,0,-115.00,6.01,-3.26,-10.13,0.69,-1.56,-115.24,5.32,-3.16,0.00003006
155893,0,-114.26,6.20,-3.25,-3.75,-0.50,-0.37,-114.40,5.56,-3.19,0.00003116
155971,0,-113.88,6.31,-3.28,-11.31,-1.12,-1.37,-113.95,5.68,-3.21,0.00002962
156016,0,-113.22,6.46,-3.25,-13.00,-0.94,-2.19,-113.54,5.77,-3.18,0.00002920
156203,0,-108.76,7.07,-3.26,-30.56,-1.56,-1.69,-109.43,6.41,-3.22,0.00002484
156313,0,-104.40,7.21,-3.15,-47.88,-1.62,-1.25,-105.39,6.55,-3.10,0.00002075
156562,0,-96.06,7.41,-2.88,-67.69,-3.00,-1.00,-96.79,6.77,-2.84,0.00001528
156601,0,-953.16,7.49,-2.78,-78.37,-2.12,-1.44,-94.00,6.84,-2.73,0.00001210
156665,0,-89.89,7.54,-2.69,-87.50,-2.56,-1.50,-90.81,6.89,-2.65,0.00000940
156759,0,-78.95,7.12,-2.34,-123.87,-2.12,2.75,-80.22,6.51,-2.28,0.00000151
156811,0,-73.73,7.15,-2.31,-138.69,-1.12,-1.00,-75.15,6.52,-2.25,-0.00000.00000598
156858,0,-68.29,7.19,-2.25,-140.56,-1.31,-2.56,-69.72,6.54,-2.19,-0.00000662
156929,0,-58.67,7.27,-1.92,-146.37,-3.19,-2.62,-60.16,6.63,-1.89,-0.00000981
156981,0,-49.75,7.24,-1.57,-1559.44,-8.69,-2.87,-49.82,6.61,-1.50,-0.00001526
157022,0,-40.33,7.15,-1.20,-163.06,-2.69,-4.19,-43.59,6.52,-1.22,-0.00001752
157123,0,-28.00,7.03,-0.85,-142.75,-3.37,-1.94,-29.46,6.42,-0.82,-0.00002066
157212,0,-11.81,6.80,-0.35,-75.94,-0.69,0.50,-12.62,6.17,-0.28,-0.00001009
157272,0,-7.17,6.70,-0.27,-54.75,-1.87,-0.88,-7.77,6.08,-0.21,-0.00000888
157352,0,-3.84,6.64,-0.20,-30.87,-1.44,-0.88,-4.21,6.02,-0.14,-0.00000514
157401,0,-3.00,6.63,-0.17,-15.63,-0.13,0.19,-3.23,6.00,-0.0,-0.00000164
157438,0,-2.49,6.63,-0.14,-14.13,0.00,-1.25,-2.69,6.00,-0.08,-0.00000166
157584,0,-2.01,6.62,-0.19,-3.19,0.00,0.19,-2.09,5.99,-0.12,0.00000010
157628,0,-1.91,6.60,-0.20,-7.50,-0.56,-0.50,-2.05,5.97,-0.12,-0.00000023
157700,0,-0.87,6.56,-0.20,-20.00,-0.75,-0.62,-1.29,5.95,-0.13,-0.00000291
158051,0,0.44,6.53,-0.25,4.37,0.31,-0.13,0.43,5.91,-0.17,0.00000070
158126,0,0.10,6.52,-0.25,3.94,0.25,-0.06,0.08,5.89,-0.19,0.00000058
158160,0,-0.07,6.51,-0.26,4.06,-0.06,-0.13,-0.05,5.88,-0.19,0.00000070
158273,0,-0.21,6.51,-0.27,-4.19,0.00,0.06,-0.31,5.88,-0.20,-0.00000052
158356,0,0.14,6.50,-0.28,-4.69,-0.13,-0.37,0.03,5.87,-0.21,-0.00000096
158595,0,0.65,6.49,-0.30,4.44,0.06,-0.19,0.62,5.86,-0.23,0.00000045
158719,0,0.02,6.48,-0.31,3.44,-0.19,0.06,-0.0-0.05,5.85,-0.24,0.00000065
158738,0,-0.09,6.48,-0.31,3.94,0.25,0.06,-0.12,5.85,-0.25,0.00000072
158848,0,-0.52,6.48,-0.32,1.00,0.31,-0.19,-0.57,5.85,-0.25,0.00000053
159110,0,0.35,6.47,-0.34,-6.12,0.06,-0.06,0.18,5.84,-0.27,-0.00000112
159183,0,0.56,6.47,-0.34,-0.75,0.00,0.00,0.48,5.84,-0.27,-0.00000049
159231,0,0.46,6.47,-0.35,2.37,0.06,-0.19,0.42,5.84,-0.27,0.00000026
159511,0,-0.54,6.46,-0.36,0.00,0.06,-0.06,-0.60,5.83,-0.29,0.00000030
159635,0,-0.41,6.46,-0.36,-2.31,-0.13,-0.13,-0.50,5.83,-0.29,-0.00000025
159700,0,-0.18,6.46,-0.37,-5.12,-0.13,-0.13,-0.30,5.83,-0.29,-0.00000070
159720,0,-0.14,6.45,7,-5.69,-0.13,0.00,-0.10,5.82,-0.30,-0.00000110
159768,0,0.21,6.45,-0.37,-4.87,-0.13,-0.13,0.05,5.82,-0.30,-0.00000101
159810,0,0.33,6.45,-0.37,-3.37,-0.19,-0.19,0.21,5.82,-0.30,-0.00000075
159870,0,0.39,6.45,-0.38,-0.50,-0.19,0.00,0.32,5.82,-0.31,-0.00000023
159924,0,0.36,6.45,-0.38,0.56,0.25,0.06,0.29,5.82,-0.31,-0.00000007
160093,0,-0.25,6.45,-0.39,4.19,0.06,0.06,-0.27,5.82,-0.31,0.00000092
160332,0,-0.44,6.44,-0.40,-3.94,-0.06,-0.19,-0.54,5.81,-0.32,-0.00000047
160387,0,-0.27,6.44,-0.39,-4.75,-0.06,-0.13,-0.38,5.81,-0.33,-0.00000075
160406,0,-0,6.44,-0.40,-4.31,-0.19,0.00,-0.25,5.81,-0.33,-0.00000075
160458,0,0.05,6.45,-0.40,-3.81,0.13,-0.25,-0.10,5.81,-0.32,-0.00000072
160580,0,0.33,6.44,-0.40,-1.75,0.25,-0.13,0.25,5.81,-0.33,-0.00000048
160698,0,0.08,6.44,-0.41,3.37,0.06,0.06,0.08,5.81,-0.33,0.00000053
160748,0,-0.04,6.44,-0.41,3.44,0.06,0.19,-0.07,5.81,-0.34,0.00000065
160796,0,-0.32,6.44,-0.41,3.56,0.06,0.06,-0.36,5.81,-0.35,0.00000072
160845,0,-0.47,6.44,-0.41,2.94,0.19,-0.13,-0.47,5.81,-0.34,0.00000081
160911,0,-0.62,6.44,-0.41,0.69,0.13,0.00,-0.68,5.81,-0.34,0.00000038
160951,0,-0.61,6.44,-0.41,-0.88,0.06,-0.06,-0.69,5.81,-0.34,0.00000011
161036,0,-0.45,6.44,-0.42,-2.94,0.00,-0.19,-0.55,5.81,-0.34,-0.00000033
161082,0,-0.32,6.44,-0.42,-3.69,0.00,-0.19,-0.42,5.81,-0.34,-0.000000
161119,0,-0.16,6.44,-0.42,-4.62,-0.06,-0.06,-0.27,5.81,-0.35,-0.00000067
161157,0,0.03,6.44,-0.42,-4.56,0.00,-0.25,-0.09,5.81,-0.34,-0.00000080
161348,0,0.29,6.44,-0.42,1.37,-0.06,-0.19,0.24,5.81,-0.35,0.00000013
161382,0,0.21,6.44,-0.42,2.44,0.13,0.06,0.17,5.81,-0.34,0.00000035
161494,0,-0.17,6.44,-0.42,3.75,0.19,-0.06,-0.21,5.81,-0.34,0.00000077
161616,0,-0.42,6.44,-0.42,1.12,0.19,-0.06,-0.47,5.81,-0.34,0.00000038
161735,0,-0.32,6.44,-0.42,-2.62,0.06,-0.06,-0.42,5.81,-0.35,-0.00000030
161813,0,-0.04,6.44,-0.42,-4.12,-0.13,-0.13,-0.15,5.81,-0.35,-0.00000068
161925,0,0.37,6.43,-0.42,-3.12,0.00,-0.13,0.26,5.81,-0.35,-0.00000068
162190,0,-0.02,6.43,-0.44,3.44,0.13,0.00,-0.06,5.80,-0.36,0.00000056
162303,0,-0.36,6.43,-0.43,2.12,0.00,-0.06,-0.41,5.80,-0.37,0.00000048
162466,1,-0.29,6.43,-0.44,-2.75,0.06,-0.25,-33,5.80,-0.37,-0.00000043
162560,1,0.02,6.42,-0.44,-4.06,0.06,-2.19,-0.09,5.79,-0.39,-0.00000071
162621,1,0.20,6.42,-0.44,-2.87,-0.31,0.37,0.09,5.79,-0.38,-0.00
162642,1,0.26,6.43,-0.44,-3.37,0.00,-0.25,0.16,5.79,-0.37,-0.00000065
162689,1,0.33,6.42,-0.44,-1.50,-0.06,0.81,0.24,5.79,-0.37,-0.00000042
162797,1,0.24,6.42,-0.43,2.25,-0.06,0.44,0.19,5.79,-0.36,0.00000019
162961,1,-0.31,6.42,-0.44,2.06,0.00,-0.44,-0.35,5.79,-0.37,0.00000064
163172,1,-0.37,6.42,-0.46,-2.06,-0.06,-7,-22.74,5.79,-0.38,0.00000583
163271,1,-0.07,6.42,-0.46,-4.25,-0.19,-0.19,-35.11,4.67,-0.38,0.00000898
163338,1,0.20,6.42,-0.46,-3.37,0.06,-0.13,-34.83,5.37,-0.39,0.00000892
163451,1,0.36,6.42,-0.47,0.69,0.06,0.00,-34.63,5.44,-0.40,0.00000957
163563,1,0.09,6.42,-0.47,2.62,-0.06,0.25,-34.89,5.58,-0.40,0.00001012
163682,1,-0.22,6.42,-0.47,1.56,-0.06,-0.06,-35.21,5.58,-0.40,0.00001011
163945,1,0.10,6.41,-0.48,-3.44,-0.13,-0.37,-34.93,5.78,-0.42,0.00000904
164000,1,0.23,6.41,-0.48,-2.62,-0.06,-0.31,-34.79,5.78,-0.42,0.5
164018,1,0.29,6.41,-0.49,-2.37,-0.06,0.00,-34.73,5.78,-0.42,0.00000919
164067,1,0.35,6.41,-0.49,-1.56,0.00,-0.31,-34.66,5.78,-0.42,0.00000920
164138,1,0.37,6.40,-0.49,-0.50,0.00,1.19,-34.62,5.77,-0.41,0.00000949
164175,1,0.40,6.38,-0.48,-0.25,0.19,0.25,-34.61,5.76,-0.41,0.00000947
164259,1,0.51,6.43,-0.50,-1.19,-0.13,-0.69,-34.50,5.59,-0.43,0.00000960
164303,1,0.57,6.46,-0.49,-1.00,1.31,-0.37,-34.43,5.61,-0.42,0.0000
164341,1,0.62,6.45,-0.50,-3.00,0.75,0.37,-34.40,5.60,-0.43,0.00000932
164387,1,0.73,6.42,-0.48,-5.50,-0.94,0.37,-34.33,5.59,-0.41,0.00000935
164635,1,2.58,6.28,-0.45,-11.00,0.19,-1.00,-32.52,5.45,-0.39,0.00000677
164694,1,2.95,6.28,-0.44,-6.44,1.50,-0.88,-32.12,5.42,-0.38,0.00
164714,1,3.09,6.28,-0.45,-3.75,0.75,-0.13,-31.99,5.44,-0.37,0.00000768
164764,1,3.21,6.27,-0.43,-2.69,-0.44,0.31,-31.84,5.43,-0.37,0.00000827
164832,1,3.28,6.26,-0.44,-0.62,0.13,0.19,-31.73,5.42,-0.37,0.00000874
164876,1,3.28,6.26,-0.44,0.81,0.13,-0.13,-31.71,5.42,-0.37,0.00000890
164944,1,3.23,6.24,-0.43,0.50,-0.94,-0.25,-31.77,5.41,-0.36,0.00000906
165073,1,3.46,6.24,-0.43,-2.50,1.50,-0.06,-31.58,5.38,-0.36,0.00000840
165180,1,3.42,6.24,-0.42,-1.94,0.69,0.31,-31.60,5.40,-0.35,0.00000852
165269,1,3.79,6.24,-0.43,-4.12,1.00,0.44,-31.25,5.38,-0.36,0.00000754
165445,1,5.04,6.25,-0.44,-10.75,-0.37,-0.19,-30.07,5.41,-0.37,0.00000621
165511,1,5.60,6.24,-0.56,-7.44,-0.50,2.44,-29.47,5.40,-0.46,0.00000686
165553,1,5.87,6.26,-0.68,-6.06,-0.19,3.75,-29.18,5.41,-0.57,0.00000666
165612,1,6.05,6.27,-0.81,-1.81,0.37,2.87,-28.97,5.42,-0.71,768
165634,1,6.01,6.27,-0.86,2.00,0.44,1.50,-28.95,5.43,-0.76,0.00000809
165681,1,5.89,6.28,-0.90,4.31,0.00,-0.31,-29.06,5.44,-0.84,0.00000872
165752,1,5.87,6.25,-0.60,1.25,-0.69,-4.69,-29.12,5.42,-0.58,0.00000806
165792,1,5.79,6.23,-0.39,3.12,0.25,-5.75,-29.19,5.40,-0.38,0.00000854
165865,1,5.74,6.16,-0.07,-3.44,-0.13,-3.69,-29.32,5.33,-0.07,0.00000794
165911,1,5.93,6.14,0.05,-4.37,-0.31,-2.25,-29.16,5.30,0.07,0.00000714
165978,1,5.96,6.14,0.05,0.69,-0.06,-1.31,-29.03,5.30,0.11,0.00000827
166019,1,6.02,6.14,0.08,-1.87,-0.31,-0.50,-29.00,5.30,0.15,0.00000770
166083,1,6.23,6.13,0.09,-2.00,0.06,-0.88,-28.78,5.30,0.15,0.00000745
166136,1,6.24,6.13,0.08,0.00,0.44,-1.06,-28.76,5.29,0.14,0.00000797
166232,1,6.22,6.13,0.09,2.37,0.19,1.25,-28.76,5.29,0.17,0.00000841
166293,1,6.17,6.11,0.06,2.50,-0.690.62,-0.69,-28.85,5.25,0.15,0.00000799
166458,1,7.63,5.49,-0.36,2.25,7.00,1.31,-27.35,4.58,-0.29,0.00000792
166531,1,7.52,5.82,-0.35,4.81,-0.44,3.69,-27.43,4.98,-0.25,0.00000813
166582,1,7.07,5.70,-0.62,8.13,4.81,0.44,-27.85,4.82,-0.55,0.00000868
166692,1,6.71,5.82,-0.60,-6.25,-3.31,-0.81,-28.35,5.01,-0.54,0.00000696
166765,1,6.98,5.78,-0.47,-4.87,-2.25,-1.44,-28.11,5.00,-0.42,0.0000
166786,1,7.01,5.75,-0.43,0.00,0.69,-3.56,-27.99,4.92,-0.39,0.00000732
166832,1,6.98,5.71,-0.34,-0.94,-2.56,-1.06,-28.02,4.89,-0.28,0.00000794
166903,1,7.29,5.63,-0.19,-3.56,0.31,-1.81,-27.75,4.80,-0.13,0.00000682
166948,1,7.29,5.62,-0.20,2.81,0.06,-0.19,-27.68,4.79,-0.12,0.00000755
167019,1,6.94,5.66,-0.24,2.69,0.75,1.19,-28.03,4.80,-0.16,0.00000845
167068,1,6.99,5.67,-0.26,-4.37,-0.94,0.62,-28.05,4.85,-0.19,0.00000747
167130,1,7.22,5.64,-0.30,1.06,-0.50,1.62,-27.77,4.80,-0.21,0.00000751
167168,1,7.15,5.66,-0.31,1.25,0.00,0.69,-27.82,4.83,-0.23,0.00000803
167251,1,7.40,5.70,-0.26,-5.31,-0.56,-1.06,-27.65,4.86,-0.20,0.00000657
167298,1,7.54,5.67,-0.26,-1.87,-0.75,0.19,-27.48,4.84,-0.18,0.0
167333,1,7.48,5.70,-0.25,3.44,0.69,0.75,-27.49,4.86,-0.17,0.00000812
167379,1,7.28,5.73,-0.22,5.56,0.25,-1.94,-27.66,4.90,-0.17,0.00000858
167460,1,6.55,5.59,-0.03,13.25,4.69,2.442.87,-28.45,4.75,0.04,0.00001032
167480,1,6.27,5.71,-0.07,14.75,6.12,2.50,-28.58,4.81,0.02,0.00001038
167591,1,5.62,6.14,0.10,-7.19,-0.25,1.19,-29.44,5.30,0.19,0.00000790
167629,1,5.97,6.11,0.08,-9.25,-2.12,0.13,-29.21,5.31,0.16,0.00000632
